Time	ahCharged	ahDischargedLead	ahDischargedLithium	batteryVoltage	cardNo	hm0	hm0lf	hmax	hmean	hs	hs1max	latitude	longitude	m0	m1	m2	m4	mdir	qp	rb	s1hmax	s1max	s1mean	s2	s3	sfp	sigs1	sm02	sprtp	thhf	thlf	thmax	thtp	tl	tm01	tm02	tm24	tmm10	tmm20	tp	tzD
Time	ahCharged	ahDischargedLead	ahDischargedLithium	batteryVoltage	cardNo	hm0	hm0lf	hmax	hmean	hs	hs1max	latitude	longitude	m0	m1	m2	m4	mdir	qp	rb	s1hmax	s1max	s1mean	s2	s3	sfp	sigs1	sm02	sprtp	thhf	thlf	thmax	thtp	tl	tm01	tm02	tm24	tmm10	tmm20	tp	tzD
17-Jul-2011 18:00:00	0.000000	  0.156250	 16.571040	 12.656250	  1.000000	  4.062500	  0.234380	  5.937500	  2.265630	  3.750000	  0.390630	 50.306240	 -5.668790	  1.074220	  0.136720	  0.021480	  0.001070	303.750000	  1.875000	  0.132190	  0.045310	  0.097270	  0.030470	  0.044530	  0.028120	 35.937500	  0.015630	  0.053910	 52.382810	292.500000	 35.156250	  9.140630	306.562500	  4.003910	  7.714840	  6.933590	  4.394530	  9.082030	  9.765630	 10.742190	  7.382810
17-Jul-2011 18:30:00	0.011720	  0.156250	 16.571040	 12.685550	  1.000000	  4.140630	  0.468750	  5.781250	  2.421880	  3.828130	  0.390630	 50.305330	 -5.669560	  1.074220	  0.136720	  0.021480	  0.000980	291.093750	  2.050780	  0.126680	  0.052340	  0.097270	  0.029690	  0.042970	  0.028120	 34.375000	  0.013670	  0.053130	 43.242190	282.656250	288.281250	  8.437500	279.843750	  4.101560	  7.714840	  7.031250	  4.687500	  8.886720	  9.570310	 10.839840	  7.500000
17-Jul-2011 19:00:00	0.011720	  0.156250	 16.571040	 12.685550	  1.000000	  4.140630	  0.468750	  5.781250	  2.421880	  3.828130	  0.390630	 50.305790	 -5.668950	  1.074220	  0.136720	  0.021480	  0.000980	291.093750	  2.050780	  0.126680	  0.052340	  0.097270	  0.029690	  0.042970	  0.028120	 34.375000	  0.013670	  0.053130	 43.242190	282.656250	288.281250	  8.437500	279.843750	  4.101560	  7.714840	  7.031250	  4.687500	  8.886720	  9.570310	 10.839840	  7.500000
17-Jul-2011 19:30:00	0.000000	  0.281250	 16.571040	 12.583010	  1.000000	  3.984380	  0.468750	  5.781250	  2.343750	  3.593750	  1.718750	 50.304570	 -5.670010	  0.976560	  0.126950	  0.020510	  0.000980	291.093750	  1.816410	  0.145040	  0.045310	  0.083200	  0.028910	  0.040620	  0.028120	 31.250000	  0.015630	  0.051560	 35.859380	285.468750	 11.250000	  9.023440	285.468750	  4.003910	  7.812500	  7.031250	  4.492190	  9.472660	 10.449220	 10.937500	  7.500000
17-Jul-2011 20:00:00	0.000000	  0.281250	 16.571040	 12.583010	  1.000000	  3.984380	  0.468750	  5.781250	  2.343750	  3.593750	  1.718750	 50.304570	 -5.671080	  0.976560	  0.126950	  0.020510	  0.000980	291.093750	  1.816410	  0.145040	  0.045310	  0.083200	  0.028910	  0.040620	  0.028120	 31.250000	  0.015630	  0.051560	 35.859380	285.468750	 11.250000	  9.023440	285.468750	  4.003910	  7.812500	  7.031250	  4.492190	  9.472660	 10.449220	 10.937500	  7.500000
17-Jul-2011 20:30:00	0.000000	  0.312500	 16.571040	 12.553710	  1.000000	  3.906250	  0.468750	  6.562500	  2.343750	  3.593750	  0.859380	 50.304870	 -5.671230	  0.976560	  0.126950	  0.018550	  0.000880	281.250000	  2.226560	  0.143200	  0.055470	  0.150000	  0.028910	  0.039840	  0.029690	 29.687500	  0.015630	  0.050000	 53.085940	316.406250	210.937500	  8.671880	271.406250	  4.199220	  7.617190	  7.031250	  4.785160	  8.691410	  9.179690	 10.644530	  7.617190
17-Jul-2011 21:00:00	0.000000	  0.312500	 16.571040	 12.553710	  1.000000	  3.906250	  0.468750	  6.562500	  2.343750	  3.593750	  0.859380	 50.304570	 -5.671390	  0.976560	  0.126950	  0.018550	  0.000880	281.250000	  2.226560	  0.143200	  0.055470	  0.150000	  0.028910	  0.039840	  0.029690	 29.687500	  0.015630	  0.050000	 53.085940	316.406250	210.937500	  8.671880	271.406250	  4.199220	  7.617190	  7.031250	  4.785160	  8.691410	  9.179690	 10.644530	  7.617190
17-Jul-2011 21:30:00	0.000000	  0.328130	 16.571040	 12.509770	  1.000000	  3.906250	  0.390630	  6.562500	  2.343750	  3.671880	  1.015630	 50.304720	 -5.672000	  0.976560	  0.117190	  0.017580	  0.000780	277.031250	  2.109380	  0.110160	  0.049220	  0.067970	  0.025000	  0.035940	  0.028120	 23.437500	  0.013670	  0.046880	 46.757810	331.875000	262.968750	  9.140630	264.375000	  4.296880	  7.910160	  7.324220	  4.882810	  8.886720	  9.375000	 10.937500	  8.085940
17-Jul-2011 22:00:00	0.000000	  0.328130	 16.571040	 12.509770	  1.000000	  3.906250	  0.390630	  6.562500	  2.343750	  3.671880	  1.015630	 50.305480	 -5.671080	  0.976560	  0.117190	  0.017580	  0.000780	277.031250	  2.109380	  0.110160	  0.049220	  0.067970	  0.025000	  0.035940	  0.028120	 23.437500	  0.013670	  0.046880	 46.757810	331.875000	262.968750	  9.140630	264.375000	  4.296880	  7.910160	  7.324220	  4.882810	  8.886720	  9.375000	 10.937500	  8.085940
17-Jul-2011 22:30:00	0.000000	  0.328130	 16.571040	 12.465820	  1.000000	  3.984380	  0.546880	  7.500000	  2.421880	  3.750000	  2.656250	 50.304720	 -5.671690	  0.976560	  0.126950	  0.018550	  0.000780	282.656250	  1.875000	  0.156050	  0.071090	  0.089060	  0.026560	  0.039060	  0.031250	 18.750000	  0.013670	  0.048440	 41.484380	331.875000	 67.500000	  8.203130	275.625000	  4.589840	  7.812500	  7.324220	  5.078130	  8.886720	  9.472660	  8.789060	  7.851560
17-Jul-2011 23:00:00	0.000000	  0.328130	 16.571040	 12.465820	  1.000000	  3.984380	  0.546880	  7.500000	  2.421880	  3.750000	  2.656250	 50.305330	 -5.671230	  0.976560	  0.126950	  0.018550	  0.000780	282.656250	  1.875000	  0.156050	  0.071090	  0.089060	  0.026560	  0.039060	  0.031250	 18.750000	  0.013670	  0.048440	 41.484380	331.875000	 67.500000	  8.203130	275.625000	  4.589840	  7.812500	  7.324220	  5.078130	  8.886720	  9.472660	  8.789060	  7.851560
17-Jul-2011 23:30:00	0.000000	  0.328130	 16.662600	 12.480470	  1.000000	  3.750000	  0.468750	  5.781250	  2.265630	  3.437500	  2.578130	 50.304720	 -5.671690	  0.878910	  0.107420	  0.016600	  0.000680	285.468750	  2.285160	  0.135860	  0.039060	  0.070310	  0.025780	  0.035940	  0.025780	 21.875000	  0.011720	  0.044530	 52.031250	320.625000	355.781250	  9.726560	281.250000	  4.394530	  8.007810	  7.324220	  4.980470	  9.082030	  9.765630	 10.742190	  7.851560
18-Jul-2011 00:00:00	0.000000	  0.328130	 16.662600	 12.480470	  1.000000	  3.750000	  0.468750	  5.781250	  2.265630	  3.437500	  2.578130	 50.305480	 -5.670780	  0.878910	  0.107420	  0.016600	  0.000680	285.468750	  2.285160	  0.135860	  0.039060	  0.070310	  0.025780	  0.035940	  0.025780	 21.875000	  0.011720	  0.044530	 52.031250	320.625000	355.781250	  9.726560	281.250000	  4.394530	  8.007810	  7.324220	  4.980470	  9.082030	  9.765630	 10.742190	  7.851560
18-Jul-2011 00:30:00	0.000000	  0.328130	 16.662600	 12.495120	  1.000000	  3.750000	  0.546880	  5.781250	  2.187500	  3.515630	  1.015630	 50.305020	 -5.671690	  0.878910	  0.117190	  0.017580	  0.000780	274.218750	  1.816410	  0.170740	  0.062500	  0.077340	  0.028910	  0.040620	  0.030470	 21.875000	  0.013670	  0.049220	 40.078130	293.906250	149.062500	  7.617190	260.156250	  4.296880	  7.519530	  6.933590	  4.882810	  8.691410	  9.277340	 11.035160	  7.382810
18-Jul-2011 01:00:00	0.000000	  0.328130	 16.662600	 12.495120	  1.000000	  3.750000	  0.546880	  5.781250	  2.187500	  3.515630	  1.015630	 50.305480	 -5.671840	  0.878910	  0.117190	  0.017580	  0.000780	274.218750	  1.816410	  0.170740	  0.062500	  0.077340	  0.028910	  0.040620	  0.030470	 21.875000	  0.013670	  0.049220	 40.078130	293.906250	149.062500	  7.617190	260.156250	  4.296880	  7.519530	  6.933590	  4.882810	  8.691410	  9.277340	 11.035160	  7.382810
18-Jul-2011 01:30:00	0.000000	  0.328130	 16.662600	 12.465820	  1.000000	  3.750000	  0.625000	  5.937500	  2.265630	  3.437500	  0.546880	 50.306400	 -5.669560	  0.878910	  0.117190	  0.017580	  0.000880	275.625000	  1.875000	  0.148710	  0.047660	  0.084380	  0.028120	  0.038280	  0.025780	 21.875000	  0.015630	  0.049220	 35.859380	295.312500	203.906250	  9.023440	278.437500	  4.003910	  7.617190	  6.933590	  4.589840	  8.984380	  9.765630	 10.937500	  7.617190
18-Jul-2011 02:00:00	0.000000	  0.328130	 16.662600	 12.465820	  1.000000	  3.750000	  0.625000	  5.937500	  2.265630	  3.437500	  0.546880	 50.306400	 -5.669100	  0.878910	  0.117190	  0.017580	  0.000880	275.625000	  1.875000	  0.148710	  0.047660	  0.084380	  0.028120	  0.038280	  0.025780	 21.875000	  0.015630	  0.049220	 35.859380	295.312500	203.906250	  9.023440	278.437500	  4.003910	  7.617190	  6.933590	  4.589840	  8.984380	  9.765630	 10.937500	  7.617190
18-Jul-2011 02:30:00	0.000000	  0.328130	 16.662600	 12.451170	  1.000000	  3.437500	  0.546880	  4.843750	  1.953130	  3.125000	  0.859380	 50.307010	 -5.668790	  0.683590	  0.107420	  0.017580	  0.000980	282.656250	  1.523440	  0.194610	  0.053130	  0.082030	  0.028910	  0.042190	  0.028120	 14.062500	  0.013670	  0.053910	 30.937500	282.656250	167.343750	  7.617190	274.218750	  3.710940	  6.933590	  6.347660	  4.296880	  8.203130	  8.886720	  8.203130	  6.914060
18-Jul-2011 03:00:00	0.000000	  0.328130	 16.662600	 12.451170	  1.000000	  3.437500	  0.546880	  4.843750	  1.953130	  3.125000	  0.859380	 50.306400	 -5.668950	  0.683590	  0.107420	  0.017580	  0.000980	282.656250	  1.523440	  0.194610	  0.053130	  0.082030	  0.028910	  0.042190	  0.028120	 14.062500	  0.013670	  0.053910	 30.937500	282.656250	167.343750	  7.617190	274.218750	  3.710940	  6.933590	  6.347660	  4.296880	  8.203130	  8.886720	  8.203130	  6.914060
18-Jul-2011 03:30:00	0.000000	  0.328130	 16.662600	 12.451170	  1.000000	  3.359380	  0.468750	  5.312500	  1.953130	  3.046880	  2.031250	 50.306400	 -5.668790	  0.683590	  0.097660	  0.016600	  0.000980	295.312500	  1.347660	  0.212970	  0.036720	  0.093750	  0.028910	  0.040620	  0.027340	 12.500000	  0.015630	  0.051560	 38.671880	267.187500	243.281250	  9.609380	313.593750	  3.710940	  7.226560	  6.445310	  4.199220	  8.789060	  9.863280	 10.058590	  6.914060
18-Jul-2011 04:00:00	0.000000	  0.328130	 16.662600	 12.451170	  1.000000	  3.359380	  0.468750	  5.312500	  1.953130	  3.046880	  2.031250	 50.306090	 -5.668790	  0.683590	  0.097660	  0.016600	  0.000980	295.312500	  1.347660	  0.212970	  0.036720	  0.093750	  0.028910	  0.040620	  0.027340	 12.500000	  0.015630	  0.051560	 38.671880	267.187500	243.281250	  9.609380	313.593750	  3.710940	  7.226560	  6.445310	  4.199220	  8.789060	  9.863280	 10.058590	  6.914060
18-Jul-2011 04:30:00	0.000000	  0.328130	 16.662600	 12.480470	  1.000000	  3.203130	  0.390630	  4.843750	  1.796880	  2.890630	  0.859380	 50.306240	 -5.668790	  0.683590	  0.097660	  0.016600	  0.001070	291.093750	  1.406250	  0.172580	  0.053910	  0.089060	  0.028120	  0.040620	  0.026560	 14.062500	  0.015630	  0.054690	 43.242190	282.656250	310.781250	  7.617190	288.281250	  3.515630	  6.835940	  6.152340	  4.003910	  8.203130	  9.082030	 10.058590	  6.796880
18-Jul-2011 05:00:00	0.000000	  0.328130	 16.662600	 12.480470	  1.000000	  3.203130	  0.390630	  4.843750	  1.796880	  2.890630	  0.859380	 50.306400	 -5.668640	  0.683590	  0.097660	  0.016600	  0.001070	291.093750	  1.406250	  0.172580	  0.053910	  0.089060	  0.028120	  0.040620	  0.026560	 14.062500	  0.015630	  0.054690	 43.242190	282.656250	310.781250	  7.617190	288.281250	  3.515630	  6.835940	  6.152340	  4.003910	  8.203130	  9.082030	 10.058590	  6.796880
18-Jul-2011 05:30:00	0.000000	  0.296880	 16.662600	 12.451170	  1.000000	  3.281250	  0.390630	  4.843750	  1.875000	  2.968750	  2.109380	 50.306400	 -5.668790	  0.683590	  0.097660	  0.016600	  0.000980	298.125000	  1.582030	  0.207460	  0.052340	  0.092580	  0.028120	  0.041410	  0.027340	 10.937500	  0.015630	  0.053130	 46.406250	270.000000	348.750000	  7.734380	271.406250	  3.515630	  6.933590	  6.250000	  4.101560	  8.203130	  9.082030	  8.789060	  6.796880
18-Jul-2011 06:00:00	0.000000	  0.296880	 16.662600	 12.451170	  1.000000	  3.281250	  0.390630	  4.843750	  1.875000	  2.968750	  2.109380	 50.306240	 -5.668790	  0.683590	  0.097660	  0.016600	  0.000980	298.125000	  1.582030	  0.207460	  0.052340	  0.092580	  0.028120	  0.041410	  0.027340	 10.937500	  0.015630	  0.053130	 46.406250	270.000000	348.750000	  7.734380	271.406250	  3.515630	  6.933590	  6.250000	  4.101560	  8.203130	  9.082030	  8.789060	  6.796880
18-Jul-2011 06:30:00	0.000000	  0.187500	 16.754150	 12.509770	  1.000000	  3.046880	  0.312500	  5.625000	  1.718750	  2.812500	  4.609380	 50.306090	 -5.668950	  0.585940	  0.087890	  0.015630	  0.000880	284.062500	  1.757810	  0.163400	  0.043750	  0.084380	  0.026560	  0.039060	  0.025780	 12.500000	  0.013670	  0.051560	 30.234380	306.562500	236.250000	  9.023440	286.875000	  3.515630	  6.835940	  6.152340	  4.101560	  8.300780	  9.277340	  7.812500	  6.796880
18-Jul-2011 07:00:00	0.000000	  0.187500	 16.754150	 12.509770	  1.000000	  3.046880	  0.312500	  5.625000	  1.718750	  2.812500	  4.609380	 50.305940	 -5.668790	  0.585940	  0.087890	  0.015630	  0.000880	284.062500	  1.757810	  0.163400	  0.043750	  0.084380	  0.026560	  0.039060	  0.025780	 12.500000	  0.013670	  0.051560	 30.234380	306.562500	236.250000	  9.023440	286.875000	  3.515630	  6.835940	  6.152340	  4.101560	  8.300780	  9.277340	  7.812500	  6.796880
18-Jul-2011 07:30:00	0.000000	  0.203130	 16.754150	 12.524410	  1.000000	  3.359380	  0.468750	  4.843750	  1.875000	  3.046880	  0.546880	 50.305330	 -5.668950	  0.683590	  0.097660	  0.017580	  0.000980	296.718750	  1.464840	  0.200120	  0.015630	  0.108980	  0.029690	  0.043750	  0.027340	 10.937500	  0.015630	  0.053910	 26.718750	291.093750	113.906250	 14.062500	288.281250	  3.613280	  7.031250	  6.347660	  4.199220	  8.496090	  9.375000	  7.812500	  6.679690
18-Jul-2011 08:00:00	0.000000	  0.203130	 16.754150	 12.524410	  1.000000	  3.359380	  0.468750	  4.843750	  1.875000	  3.046880	  0.546880	 50.304570	 -5.670170	  0.683590	  0.097660	  0.017580	  0.000980	296.718750	  1.464840	  0.200120	  0.015630	  0.108980	  0.029690	  0.043750	  0.027340	 10.937500	  0.015630	  0.053910	 26.718750	291.093750	113.906250	 14.062500	288.281250	  3.613280	  7.031250	  6.347660	  4.199220	  8.496090	  9.375000	  7.812500	  6.679690
18-Jul-2011 08:30:00	0.011720	  0.125000	 16.754150	 12.539060	  1.000000	  3.203130	  0.625000	  4.375000	  1.875000	  2.812500	  0.546880	 50.304720	 -5.671080	  0.683590	  0.087890	  0.015630	  0.000880	296.718750	  1.406250	  0.209300	  0.040620	  0.103120	  0.027340	  0.035940	  0.023440	 10.937500	  0.013670	  0.050000	 30.937500	319.218750	326.250000	  8.203130	272.812500	  3.613280	  7.226560	  6.445310	  4.199220	  9.179690	 10.449220	  8.593750	  7.148440
18-Jul-2011 09:00:00	0.011720	  0.125000	 16.754150	 12.539060	  1.000000	  3.203130	  0.625000	  4.375000	  1.875000	  2.812500	  0.546880	 50.305020	 -5.671230	  0.683590	  0.087890	  0.015630	  0.000880	296.718750	  1.406250	  0.209300	  0.040620	  0.103120	  0.027340	  0.035940	  0.023440	 10.937500	  0.013670	  0.050000	 30.937500	319.218750	326.250000	  8.203130	272.812500	  3.613280	  7.226560	  6.445310	  4.199220	  9.179690	 10.449220	  8.593750	  7.148440
18-Jul-2011 09:30:00	0.117190	  0.031250	 16.754150	 12.597660	  1.000000	  2.890630	  0.390630	  5.625000	  1.718750	  2.656250	  5.546880	 50.305020	 -5.671080	  0.488280	  0.078130	  0.012700	  0.000680	285.468750	  1.757810	  0.198280	  0.065620	  0.065620	  0.024220	  0.034380	  0.025000	  9.375000	  0.011720	  0.046090	 36.914060	313.593750	324.843750	  7.382810	279.843750	  3.710940	  6.933590	  6.347660	  4.394530	  8.300780	  9.277340	  9.765630	  7.031250
18-Jul-2011 10:00:00	0.117190	  0.031250	 16.754150	 12.597660	  1.000000	  2.890630	  0.390630	  5.625000	  1.718750	  2.656250	  5.546880	 50.304720	 -5.671390	  0.488280	  0.078130	  0.012700	  0.000680	285.468750	  1.757810	  0.198280	  0.065620	  0.065620	  0.024220	  0.034380	  0.025000	  9.375000	  0.011720	  0.046090	 36.914060	313.593750	324.843750	  7.382810	279.843750	  3.710940	  6.933590	  6.347660	  4.394530	  8.300780	  9.277340	  9.765630	  7.031250
18-Jul-2011 10:30:00	0.035160	  0.093750	 16.754150	 12.612300	  1.000000	  2.890630	  0.234380	  4.062500	  1.718750	  2.656250	  1.171880	 50.304570	 -5.671690	  0.488280	  0.068360	  0.011720	  0.000490	291.093750	  2.109380	  0.111990	  0.040620	  0.059770	  0.023440	  0.032030	  0.025000	 12.500000	  0.011720	  0.040620	 30.937500	337.500000	111.093750	  8.085940	278.437500	  4.199220	  7.421880	  6.835940	  4.687500	  8.789060	  9.863280	  8.300780	  7.265630
18-Jul-2011 11:00:00	0.035160	  0.093750	 16.754150	 12.612300	  1.000000	  2.890630	  0.234380	  4.062500	  1.718750	  2.656250	  1.171880	 50.304720	 -5.671690	  0.488280	  0.068360	  0.011720	  0.000490	291.093750	  2.109380	  0.111990	  0.040620	  0.059770	  0.023440	  0.032030	  0.025000	 12.500000	  0.011720	  0.040620	 30.937500	337.500000	111.093750	  8.085940	278.437500	  4.199220	  7.421880	  6.835940	  4.687500	  8.789060	  9.863280	  8.300780	  7.265630
18-Jul-2011 11:30:00	0.175780	  0.031250	 16.754150	 12.802730	  1.000000	  2.890630	  0.312500	  4.531250	  1.718750	  2.656250	  2.109380	 50.305020	 -5.672000	  0.488280	  0.078130	  0.012700	  0.000590	284.062500	  1.640630	  0.201950	  0.045310	  0.059770	  0.025000	  0.035160	  0.026560	 10.937500	  0.011720	  0.046090	 27.773440	319.218750	330.468750	  7.968750	277.031250	  3.906250	  6.933590	  6.445310	  4.589840	  8.105470	  8.984380	  7.812500	  6.914060
18-Jul-2011 12:00:00	0.175780	  0.031250	 16.754150	 12.802730	  1.000000	  2.890630	  0.312500	  4.531250	  1.718750	  2.656250	  2.109380	 50.305330	 -5.671840	  0.488280	  0.078130	  0.012700	  0.000590	284.062500	  1.640630	  0.201950	  0.045310	  0.059770	  0.025000	  0.035160	  0.026560	 10.937500	  0.011720	  0.046090	 27.773440	319.218750	330.468750	  7.968750	277.031250	  3.906250	  6.933590	  6.445310	  4.589840	  8.105470	  8.984380	  7.812500	  6.914060
18-Jul-2011 12:30:00	0.023440	  0.062500	 16.754150	 12.553710	  1.000000	  2.734380	  0.312500	  4.218750	  1.562500	  2.500000	  0.390630	 50.305330	 -5.671230	  0.488280	  0.068360	  0.011720	  0.000590	282.656250	  1.582030	  0.187270	  0.044530	  0.075000	  0.023440	  0.034380	  0.024220	 10.937500	  0.011720	  0.042970	 25.664060	319.218750	171.562500	  7.734380	271.406250	  3.808590	  7.031250	  6.347660	  4.394530	  8.398440	  9.472660	  8.398440	  6.796880
18-Jul-2011 13:00:00	0.023440	  0.062500	 16.754150	 12.553710	  1.000000	  2.734380	  0.312500	  4.218750	  1.562500	  2.500000	  0.390630	 50.305330	 -5.671690	  0.488280	  0.068360	  0.011720	  0.000590	282.656250	  1.582030	  0.187270	  0.044530	  0.075000	  0.023440	  0.034380	  0.024220	 10.937500	  0.011720	  0.042970	 25.664060	319.218750	171.562500	  7.734380	271.406250	  3.808590	  7.031250	  6.347660	  4.394530	  8.398440	  9.472660	  8.398440	  6.796880
18-Jul-2011 13:30:00	0.128910	  0.031250	 16.754150	 12.744140	  1.000000	  2.968750	  0.390630	  4.687500	  1.718750	  2.734380	  0.234380	 50.306090	 -5.671690	  0.585940	  0.078130	  0.012700	  0.000680	285.468750	  1.582030	  0.183590	  0.042190	  0.079690	  0.025780	  0.035940	  0.025780	  9.375000	  0.013670	  0.045310	 29.179690	278.437500	336.093750	  8.437500	288.281250	  3.808590	  7.031250	  6.445310	  4.394530	  8.593750	  9.570310	  8.593750	  7.031250
18-Jul-2011 14:00:00	0.128910	  0.031250	 16.754150	 12.744140	  1.000000	  2.968750	  0.390630	  4.687500	  1.718750	  2.734380	  0.234380	 50.306550	 -5.669560	  0.585940	  0.078130	  0.012700	  0.000680	285.468750	  1.582030	  0.183590	  0.042190	  0.079690	  0.025780	  0.035940	  0.025780	  9.375000	  0.013670	  0.045310	 29.179690	278.437500	336.093750	  8.437500	288.281250	  3.808590	  7.031250	  6.445310	  4.394530	  8.593750	  9.570310	  8.593750	  7.031250
18-Jul-2011 14:30:00	0.035160	  0.078130	 16.845700	 12.553710	  1.000000	  2.656250	  0.546880	  3.906250	  1.562500	  2.421880	  0.312500	 50.306400	 -5.669100	  0.488280	  0.068360	  0.012700	  0.000780	288.281250	  1.406250	  0.216640	  0.041410	  0.076170	  0.024220	  0.034380	  0.023440	  6.250000	  0.013670	  0.047660	 39.375000	286.875000	292.500000	  7.851560	284.062500	  3.320310	  6.738280	  6.054690	  4.003910	  8.398440	  9.570310	  9.179690	  6.796880
18-Jul-2011 15:00:00	0.035160	  0.078130	 16.845700	 12.553710	  1.000000	  2.656250	  0.546880	  3.906250	  1.562500	  2.421880	  0.312500	 50.306400	 -5.668950	  0.488280	  0.068360	  0.012700	  0.000780	288.281250	  1.406250	  0.216640	  0.041410	  0.076170	  0.024220	  0.034380	  0.023440	  6.250000	  0.013670	  0.047660	 39.375000	286.875000	292.500000	  7.851560	284.062500	  3.320310	  6.738280	  6.054690	  4.003910	  8.398440	  9.570310	  9.179690	  6.796880
18-Jul-2011 15:30:00	0.046880	  0.062500	 16.845700	 12.656250	  1.000000	  2.421880	  0.468750	  4.062500	  1.328130	  2.187500	  1.093750	 50.306400	 -5.668790	  0.390630	  0.058590	  0.010740	  0.000780	277.031250	  1.406250	  0.225820	  0.045310	  0.072660	  0.024220	  0.034380	  0.020310	  4.687500	  0.013670	  0.047660	 47.812500	282.656250	260.156250	  7.617190	307.968750	  3.125000	  6.347660	  5.664060	  3.808590	  8.105470	  9.375000	  9.570310	  6.328130
18-Jul-2011 16:00:00	0.046880	  0.062500	 16.845700	 12.656250	  1.000000	  2.421880	  0.468750	  4.062500	  1.328130	  2.187500	  1.093750	 50.306090	 -5.668490	  0.390630	  0.058590	  0.010740	  0.000780	277.031250	  1.406250	  0.225820	  0.045310	  0.072660	  0.024220	  0.034380	  0.020310	  4.687500	  0.013670	  0.047660	 47.812500	282.656250	260.156250	  7.617190	307.968750	  3.125000	  6.347660	  5.664060	  3.808590	  8.105470	  9.375000	  9.570310	  6.328130
18-Jul-2011 16:30:00	0.105470	  0.015630	 16.845700	 12.729490	  1.000000	  2.500000	  0.312500	  4.062500	  1.484380	  2.265630	  0.234380	 50.306400	 -5.668790	  0.390630	  0.058590	  0.011720	  0.000680	296.718750	  1.523440	  0.211130	  0.058590	  0.087890	  0.024220	  0.034380	  0.025000	  4.687500	  0.013670	  0.046880	 44.296880	298.125000	 88.593750	  6.679690	291.093750	  3.417970	  6.445310	  5.859380	  4.003910	  7.910160	  8.886720	  7.421880	  6.562500
18-Jul-2011 17:00:00	0.105470	  0.015630	 16.845700	 12.729490	  1.000000	  2.500000	  0.312500	  4.062500	  1.484380	  2.265630	  0.234380	 50.306400	 -5.668790	  0.390630	  0.058590	  0.011720	  0.000680	296.718750	  1.523440	  0.211130	  0.058590	  0.087890	  0.024220	  0.034380	  0.025000	  4.687500	  0.013670	  0.046880	 44.296880	298.125000	 88.593750	  6.679690	291.093750	  3.417970	  6.445310	  5.859380	  4.003910	  7.910160	  8.886720	  7.421880	  6.562500
18-Jul-2011 17:30:00	0.082030	  0.031250	 16.845700	 12.714840	  1.000000	  2.343750	  0.312500	  3.281250	  1.406250	  2.187500	  1.953130	 50.306550	 -5.668640	  0.390630	  0.058590	  0.009770	  0.000590	288.281250	  1.523440	  0.194610	  0.059370	  0.060940	  0.022660	  0.032030	  0.024220	  6.250000	  0.011720	  0.043750	 31.289060	281.250000	212.343750	  5.976560	272.812500	  3.417970	  6.445310	  5.859380	  4.003910	  7.617190	  8.398440	  8.398440	  6.562500
18-Jul-2011 18:00:00	0.082030	  0.031250	 16.845700	 12.714840	  1.000000	  2.343750	  0.312500	  3.281250	  1.406250	  2.187500	  1.953130	 50.306240	 -5.668790	  0.390630	  0.058590	  0.009770	  0.000590	288.281250	  1.523440	  0.194610	  0.059370	  0.060940	  0.022660	  0.032030	  0.024220	  6.250000	  0.011720	  0.043750	 31.289060	281.250000	212.343750	  5.976560	272.812500	  3.417970	  6.445310	  5.859380	  4.003910	  7.617190	  8.398440	  8.398440	  6.562500
18-Jul-2011 18:30:00	0.011720	  0.156250	 16.845700	 12.465820	  1.000000	  2.187500	  0.312500	  3.906250	  1.250000	  1.953130	  0.937500	 50.306240	 -5.668790	  0.292970	  0.048830	  0.008790	  0.000590	291.093750	  1.347660	  0.242340	  0.039060	  0.060940	  0.021090	  0.029690	  0.019530	  4.687500	  0.011720	  0.041410	 46.406250	293.906250	 78.750000	  7.968750	281.250000	  3.320310	  6.445310	  5.859380	  3.906250	  8.105470	  9.179690	  7.421880	  6.445310
18-Jul-2011 19:00:00	0.011720	  0.156250	 16.845700	 12.465820	  1.000000	  2.187500	  0.312500	  3.906250	  1.250000	  1.953130	  0.937500	 50.306090	 -5.668790	  0.292970	  0.048830	  0.008790	  0.000590	291.093750	  1.347660	  0.242340	  0.039060	  0.060940	  0.021090	  0.029690	  0.019530	  4.687500	  0.011720	  0.041410	 46.406250	293.906250	 78.750000	  7.968750	281.250000	  3.320310	  6.445310	  5.859380	  3.906250	  8.105470	  9.179690	  7.421880	  6.445310
18-Jul-2011 19:30:00	0.000000	  0.250000	 16.845700	 12.451170	  1.000000	  2.187500	  0.234380	  2.968750	  1.171880	  1.875000	  0.390630	 50.305630	 -5.668640	  0.292970	  0.048830	  0.008790	  0.000680	299.531250	  1.289060	  0.194610	  0.037500	  0.080860	  0.021870	  0.028910	  0.018750	  4.687500	  0.011720	  0.042970	 71.015630	315.000000	 70.312500	  7.031250	 30.937500	  3.125000	  6.445310	  5.664060	  3.710940	  8.886720	 10.546880	 23.242190	  6.445310
